"","OID","GPS_Lon","GPS_Lat","Lon_UTM","Lat_UTM","date","md","month","year","data_source","hyd_bin","Topo_DEM","dem_source","NOAA_Station","station_lat","station_lon","station_id","Daily_WL","Daily_D","Monthly_HWL","Monthly_HD","Monthly_LWL","Monthly_LD","Monthly_MWL","Monthly_MD","Dist_NearBL","Dist_NearEFB","MeanREI","MeanFetch","medianVH","medianVV","medianVH_VV_ratio","medianNDVI","medianNDWI"
"925",764,-84.2251209999342,46.2246979972149,251289.70062365,5124070.38422155,"2017-08-03","08-03",8,2017,"GLRI",0,176.3273621,"NOAA_USACE","Rock Cut",46.2648,-84.1912,9076024,177.001,0.673637900000017,177.198,0.87063790000002,176.721,0.393637900000016,176.98,0.652637900000002,4442.1058904622,190.284597164593,7073.13818359375,1655.96130371094,-21.3092750037382,-8.59937838603111,2.46246554202359,0.447915256023407,-0.276274114847183
"926",768,-84.2263770002983,46.2251669999572,251194.967449911,5124126.43371498,"2017-08-03","08-03",8,2017,"GLRI",0,176.7748413,"NOAA_USACE","Rock Cut",46.2648,-84.1912,9076024,177.001,0.226158700000013,177.198,0.423158700000016,176.721,-0.053841299999988,176.98,0.205158699999998,4362.32903512015,297.572996040775,6409.015625,1510.36596679688,-17.5750668210564,-9.27673001397203,1.90643613672786,0.680790305137634,-0.546226859092712
"927",772,-84.227732999878,46.2255710023998,251092.230754871,5124175.57695804,"2017-08-03","08-03",8,2017,"GLRI",0,176.8136749,"NOAA_USACE","Rock Cut",46.2648,-84.1912,9076024,177.001,0.18732510000001,177.198,0.384325100000012,176.721,-0.092674899999992,176.98,0.166325099999995,4274.42315251622,411.114914009633,5559.5576171875,1318.45715332031,-17.2378600810659,-8.68795832461615,1.78099403619765,0.66528844833374,-0.515136241912842
"928",776,-84.2210319993273,46.2259099991471,251610.488287523,5124192.22119738,"2017-08-03","08-03",8,2017,"GLRI",0,176.2452393,"NOAA_USACE","Rock Cut",46.2648,-84.1912,9076024,177.001,0.755760699999996,177.198,0.952760699999999,176.721,0.475760699999995,176.98,0.734760699999981,4781.87464090382,54.6517175917956,7322.58740234375,1683.13256835938,-22.9008373741718,-10.7371296496559,2.26095889529608,0.396590650081635,-0.281618565320969
"929",789,-84.2101449999917,46.2311050030935,252473.377064691,5124735.34989968,"2017-08-03","08-03",8,2017,"GLRI",0,176.0890503,"NOAA_USACE","Rock Cut",46.2648,-84.1912,9076024,177.001,0.911949700000008,177.198,1.10894970000001,176.721,0.631949700000007,176.98,0.890949699999993,5754.80956532116,237.500044230951,7949.73388671875,1917.31652832031,-22.8680071928601,-12.9973780919514,1.76751175858618,0.023761827498674,0.008497849106789
"930",790,-84.2104399992066,46.2312259996803,252451.175917265,5124749.71439571,"2017-08-03","08-03",8,2017,"GLRI",0,176.3252411,"NOAA_USACE","Rock Cut",46.2648,-84.1912,9076024,177.001,0.675758900000005,177.198,0.872758900000008,176.721,0.395758900000004,176.98,0.65475889999999,5737.5939364271,211.641875909858,7815.66357421875,1889.54089355469,-19.7904547738329,-9.99828306429213,1.87739009492093,0.385589957237244,-0.279889911413193
"931",792,-84.2110779998497,46.2314480018239,252402.982794716,5124776.3725061,"2017-08-03","08-03",8,2017,"GLRI",0,176.6313324,"NOAA_USACE","Rock Cut",46.2648,-84.1912,9076024,177.001,0.369667600000014,177.198,0.566667600000017,176.721,0.089667600000013,176.98,0.348667599999999,5699.14430386554,159.695846827524,7229.2314453125,1759.61657714844,-16.6294775325201,-8.92612383381188,1.89799522459538,0.649634301662445,-0.520338237285614
"932",690,-84.2452290000183,46.2151820008487,249695.827888211,5123076.40804148,"2017-08-22","08-22",8,2017,"GLRI",0,176.3601532,"NOAA_USACE","Rock Cut",46.2648,-84.1912,9076024,176.927,0.566846799999979,177.198,0.837846799999994,176.721,0.36084679999999,176.98,0.619846799999976,2744.04681192243,79.9971191675177,5333.45263671875,1238.17736816406,-17.6275922056892,-7.72640832262327,2.21001660797178,0.545248866081238,-0.498098433017731
"933",691,-84.2453320002716,46.2152940024164,249688.393245753,5123089.17701529,"2017-08-22","08-22",8,2017,"GLRI",0,176.2268524,"NOAA_USACE","Rock Cut",46.2648,-84.1912,9076024,176.927,0.70014759999998,177.198,0.971147599999995,176.721,0.494147599999991,176.98,0.753147599999977,2736.47254515126,76.5206857375441,5210.154296875,1209.58898925781,-20.1495655673385,-9.88402261855339,2.04569739221894,0.558406352996826,-0.402912706136703
"934",696,-84.2455580008011,46.2156729965116,249672.68651641,5123131.99820222,"2017-08-22","08-22",8,2017,"GLRI",0,176.9138947,"NOAA_USACE","Rock Cut",46.2648,-84.1912,9076024,176.927,0.013105300000007,177.198,0.284105300000022,176.721,-0.192894699999982,176.98,0.066105300000004,2720.73069385787,71.0278815471344,5184.52099609375,1193.49060058594,-14.4022706183571,-8.32025316356664,1.75051149856921,0.491680324077606,-0.379058808088303
"935",700,-84.2457630003621,46.2157990041208,249657.448954574,5123146.6454071,"2017-08-22","08-22",8,2017,"GLRI",0,176.9730377,"NOAA_USACE","Rock Cut",46.2648,-84.1912,9076024,176.927,-0.046037699999999,177.198,0.224962300000016,176.721,-0.252037699999988,176.98,0.006962299999998,2705.63678708986,50.1024371991126,5190.591796875,1206.55603027344,-15.422245795326,-7.20321285935266,2.01879016925468,0.479583889245987,-0.36601260304451
"936",705,-84.2460250007532,46.2159169978712,249637.778798516,5123160.5822871,"2017-08-22","08-22",8,2017,"GLRI",0,176.5663605,"NOAA_USACE","Rock Cut",46.2648,-84.1912,9076024,176.927,0.360639499999991,177.198,0.631639500000006,176.721,0.154639500000002,176.98,0.413639499999988,2686.17964747503,28.2228214658822,5180.61376953125,1192.99523925781,-14.6986306254741,-7.37873529571578,2.146030918683,0.461541742086411,-0.402898877859116
"937",740,-84.2477310002854,46.2175739960431,249513.744954113,5123350.06965741,"2017-08-22","08-22",8,2017,"GLRI",0,176.8781433,"USGS","Rock Cut",46.2648,-84.1912,9076024,176.927,0.048856699999987,177.198,0.319856700000003,176.721,-0.157143300000001,176.98,0.101856699999985,2572.68119841692,176.670602096316,2915.63671875,682.135925292969,-17.8436357312271,-8.91321898016525,2.00787110376433,0.606688559055328,-0.486279726028442
"938",1431,-84.2532550005178,46.2057800016458,249033.948193462,5122057.18349277,"2017-08-22","08-22",8,2017,"GLRI",0,177.0132599,"NOAA_USACE","Rock Cut",46.2648,-84.1912,9076024,176.927,-0.086259900000016,177.198,0.184740099999999,176.721,-0.292259900000005,176.98,-0.033259900000019,2334.27886031501,43.2642512355299,0,0,-15.9454935559091,-9.7996188402077,1.75210955376232,0.619275510311127,-0.544409155845642
"939",1435,-84.2535339989948,46.2062660015748,249014.642014795,5122112.06284578,"2017-08-22","08-22",8,2017,"GLRI",0,177.1647186,"NOAA_USACE","Rock Cut",46.2648,-84.1912,9076024,176.927,-0.237718599999994,177.198,0.033281400000021,176.721,-0.443718599999983,176.98,-0.184718599999997,2292.5934874257,51.3109682799575,0,0,-17.1407512004226,-9.66558706644258,1.76579671118875,0.702167272567749,-0.611938714981079
"940",718,-84.2392609990958,46.2164229978232,250161.752347409,5123195.46279639,"2017-08-23","08-23",8,2017,"GLRI",0,176.1833344,"NOAA_USACE","Rock Cut",46.2648,-84.1912,9076024,176.951,0.767665599999987,177.198,1.0146656,176.721,0.537665599999997,176.98,0.796665599999983,3210.79199546432,140.033540766853,6013.94677734375,1394.17004394531,-15.3488638706441,-4.83628716299114,2.58729208244245,0.455473065376282,-0.447960793972015
"941",724,-84.2392850002026,46.2167509958619,250161.390303749,5123231.98021978,"2017-08-23","08-23",8,2017,"GLRI",0,176.4447021,"NOAA_USACE","Rock Cut",46.2648,-84.1912,9076024,176.951,0.506297899999993,177.198,0.753297900000007,176.721,0.276297900000003,176.98,0.535297899999989,3211.57716611656,103.514362392613,6444.6435546875,1477.33862304688,-18.4936033737979,-5.73263111555218,2.89666076102317,0.425573319196701,-0.351404577493668
"942",727,-84.2392769998336,46.2168900031711,250162.638388111,5123247.3992312,"2017-08-23","08-23",8,2017,"GLRI",0,176.2446442,"NOAA_USACE","Rock Cut",46.2648,-84.1912,9076024,176.951,0.706355799999983,177.198,0.953355799999997,176.721,0.476355799999993,176.98,0.735355799999979,3213.43303187149,88.1224656369333,6691.82421875,1519.93798828125,-18.5730782780408,-7.69453822225072,2.44114318956011,0.340692788362503,-0.240370526909828
"943",737,-84.2391660001108,46.2173609961131,250173.337277084,5123299.3784891,"2017-08-23","08-23",8,2017,"GLRI",0,176.6802368,"NOAA_USACE","Rock Cut",46.2648,-84.1912,9076024,176.951,0.270763200000005,177.198,0.517763200000019,176.721,0.040763200000015,176.98,0.299763200000001,3226.70962955122,88.0084845446044,7379.69384765625,1652.80517578125,-16.4938986017028,-7.06613034650192,2.43559877420252,0.545182585716248,-0.397189229726791
"944",747,-84.2390280000421,46.2184380008132,250188.869382651,5123418.60282815,"2017-08-23","08-23",8,2017,"GLRI",0,176.7782288,"NOAA_USACE","Rock Cut",46.2648,-84.1912,9076024,176.951,0.1727712,177.198,0.419771200000014,176.721,-0.05722879999999,176.98,0.201771199999996,3251.25424728014,208.232416295783,3885.46533203125,898.865234375,-18.8228817768726,-8.02144746187436,2.09692135175818,0.654884815216064,-0.531792163848877
"945",668,-84.2416189999169,46.2119390041818,249959.522044196,5122704.7083725,"2017-08-24","08-24",8,2017,"GLRI",0,176.0420837,"NOAA_USACE","Rock Cut",46.2648,-84.1912,9076024,176.95,0.907916299999982,177.198,1.1559163,176.721,0.678916299999997,176.98,0.937916299999983,3035.06748190831,22.7725995504407,8664.1689453125,1986.27465820312,-17.4316664751158,-8.12434739764373,1.97844280620669,0.503163695335388,-0.406455755233765
"946",684,-84.2381670008064,46.214000997648,250235.135398641,5122922.92273653,"2017-08-24","08-24",8,2017,"GLRI",0,176.7869873,"NOAA_USACE","Rock Cut",46.2648,-84.1912,9076024,176.95,0.163012699999996,177.198,0.411012700000015,176.721,-0.065987299999989,176.98,0.193012699999997,3288.60166397231,67.4189042456245,3833.81787109375,913.250915527344,-15.07695595297,-8.70890042261369,1.87574065512483,0.57116436958313,-0.456230014562607
"947",686,-84.2382120001836,46.2142300037117,250232.703927143,5122948.50790706,"2017-08-24","08-24",8,2017,"GLRI",0,176.3268585,"NOAA_USACE","Rock Cut",46.2648,-84.1912,9076024,176.95,0.623141500000003,177.198,0.871141500000022,176.721,0.394141500000018,176.98,0.653141500000004,3284.79479428562,67.3284354798992,4616.4599609375,1097.50244140625,-14.169493506586,-9.56766495766582,1.52959698326705,0.510826349258423,-0.431334137916565
"948",1447,-84.2375489992868,46.2130860022173,250278.649273545,5122819.3167201,"2017-08-24","08-24",8,2017,"GLRI",0,176.763916,"NOAA_USACE","Rock Cut",46.2648,-84.1912,9076024,176.95,0.186083999999994,177.198,0.434084000000013,176.721,-0.042915999999991,176.98,0.216083999999995,3339.55192284021,31.605100353557,0,0,-14.7600855897433,-8.40868459886576,1.98874115076219,0.63616955280304,-0.544769644737244
"949",1448,-84.2376209999092,46.213222003093,250273.712966905,5122834.65369356,"2017-08-24","08-24",8,2017,"GLRI",0,177.3377075,"NOAA_USACE","Rock Cut",46.2648,-84.1912,9076024,176.95,-0.387707500000005,177.198,-0.139707499999986,176.721,-0.61670749999999,176.98,-0.357707500000004,3333.31968337413,47.3589197449745,0,0,-15.1255699679159,-9.21300644745994,1.77690358057262,0.655294060707092,-0.603197813034058
"950",1449,-84.2376950006237,46.2133520036921,250268.595199054,5122849.33031959,"2017-08-24","08-24",8,2017,"GLRI",0,176.8667297,"NOAA_USACE","Rock Cut",46.2648,-84.1912,9076024,176.95,0.083270299999981,177.198,0.3312703,176.721,-0.145729700000004,176.98,0.113270299999982,3327.02513748232,62.4385709994563,0,0,-15.0172580436933,-8.80269556440316,1.57434363149582,0.703336238861084,-0.585702419281006
"951",1450,-84.237780000047,46.2134810015471,250262.624591859,5122863.93018739,"2017-08-24","08-24",8,2017,"GLRI",0,176.9891968,"NOAA_USACE","Rock Cut",46.2648,-84.1912,9076024,176.95,-0.039196800000013,177.198,0.208803200000006,176.721,-0.268196799999998,176.98,-0.009196800000012,3319.94672717535,78.0271685110278,0,0,-15.8457906520671,-10.3865791879343,1.74040750549435,0.675481200218201,-0.534599781036377
"952",1451,-84.2379040003693,46.2135909967271,250253.559702599,5122876.54164897,"2017-08-24","08-24",8,2017,"GLRI",0,176.7791595,"NOAA_USACE","Rock Cut",46.2648,-84.1912,9076024,176.95,0.170840499999997,177.198,0.418840500000016,176.721,-0.058159499999988,176.98,0.200840499999998,3309.98313737557,80.2774906226125,0,0,-15.7608368953208,-9.69009577346977,1.55870900807223,0.662544429302216,-0.545366406440735
"953",1452,-84.2380270006455,46.2137790017996,250244.925976732,5122897.81715857,"2017-08-24","08-24",8,2017,"GLRI",0,176.9530792,"NOAA_USACE","Rock Cut",46.2648,-84.1912,9076024,176.95,-0.003079200000002,177.198,0.244920800000017,176.721,-0.232079199999987,176.98,0.026920799999999,3299.91681526564,70.5325354009026,4242.238,1013.966,-14.1688533674065,-8.71432299144622,1.85895558557347,0.602586686611176,-0.513909578323364
"954",18,-84.3176599992096,45.9828800018107,243031.466604924,5097498.47659506,"2018-07-25","07-25",7,2018,"GLRI",0,176.7440033,"NOAA_USACE","Rock Cut",46.2648,-84.1912,9076024,176.96,0.215996700000005,177.101,0.356996699999996,176.704,-0.040003299999995,176.963,0.218996699999991,3680.42715634352,5559.55276854909,1284.77758789062,243.184478759766,-21.5638331111371,-9.93639957046987,2.18428862113303,0.190326750278473,-0.175364896655083
"955",19,-84.3175050001556,45.9829430020179,243043.76333675,5097504.9754896,"2018-07-25","07-25",7,2018,"GLRI",0,176.7162933,"NOAA_USACE","Rock Cut",46.2648,-84.1912,9076024,176.96,0.243706700000018,177.101,0.38470670000001,176.704,-0.012293299999982,176.963,0.246706700000004,3688.86177274432,5572.79651389213,1214.68762207031,231.19987487793,-19.6380915050401,-8.90628532225252,2.44783121697054,0.253320217132568,-0.180299296975136
"956",21,-84.3174279993027,45.983001002894,243049.995799204,5097511.17079863,"2018-07-25","07-25",7,2018,"GLRI",0,176.505249,"NOAA_USACE","Rock Cut",46.2648,-84.1912,9076024,176.96,0.454751000000016,177.101,0.595751000000007,176.704,0.198751000000016,176.963,0.457751000000002,3691.94079169092,5580.02050437956,1214.68762207031,231.19987487793,-18.2876706604694,-9.61052849841755,2.16538174744191,0.294220268726349,-0.180501490831375
"957",1121,-84.3170809994885,45.9832320000568,243077.941190282,5097535.71439926,"2018-07-25","07-25",7,2018,"GLRI",0,177.2220459,"NOAA_USACE","Rock Cut",46.2648,-84.1912,9076024,176.96,-0.262045900000004,177.101,-0.121045900000013,176.704,-0.518045900000004,176.963,-0.259045900000018,3707.289821435,5611.8849554428,1239.796,236.2085,-16.9655825346893,-9.31166800926221,1.94131571355425,0.645343065261841,-0.56998074054718
"958",1122,-84.316935999097,45.9832720037,243089.356901932,5097539.69073372,"2018-07-25","07-25",7,2018,"GLRI",0,177.440567,"NOAA_USACE","Rock Cut",46.2648,-84.1912,9076024,176.96,-0.480566999999979,177.101,-0.339566999999988,176.704,-0.73656699999998,176.963,-0.477566999999993,3716.10003221837,5623.8293288474,1239.796,236.2085,-17.1586622927894,-9.22538912870297,1.74828266347572,0.670617580413818,-0.568773210048676
"959",762,-84.2244610000751,46.224439996109,251339.42923729,5124039.64876023,"2018-08-07","08-07",8,2018,"GLRI",0,176.2984924,"NOAA_USACE","Rock Cut",46.2648,-84.1912,9076024,176.912,0.61350760000002,177.082,0.783507600000007,176.747,0.448507600000028,176.928,0.629507600000011,4484.22519690628,135.594150467081,7206.39111328125,1686.57751464844,-18.9695212217793,-7.80634668049218,2.43813109446155,0.449593871831894,-0.266429841518402
"960",763,-84.2248670008114,46.2246610000052,251309.120062179,5124065.47679535,"2018-08-07","08-07",8,2018,"GLRI",0,176.4013977,"NOAA_USACE","Rock Cut",46.2648,-84.1912,9076024,176.912,0.510602300000016,177.082,0.680602300000004,176.747,0.345602300000024,176.928,0.526602300000008,4460.02000862733,170.25485266938,7073.13818359375,1655.96130371094,-19.0178160985032,-8.96239681798807,2.23830579015023,0.439670920372009,-0.27554178237915
"961",765,-84.2253339989649,46.2248220029331,251273.836203795,5124084.83004324,"2018-08-07","08-07",8,2018,"GLRI",0,176.4369659,"NOAA_USACE","Rock Cut",46.2648,-84.1912,9076024,176.912,0.475034100000016,177.082,0.645034100000004,176.747,0.310034100000024,176.928,0.491034100000007,4429.76299247143,209.484920775425,6763.56103515625,1589.95275878906,-21.3777165006135,-8.43899989186767,2.51060288782524,0.417613625526428,-0.270331680774689
"962",777,-84.2214889997175,46.2259199987091,251575.293475774,5124194.76430923,"2018-08-07","08-07",8,2018,"GLRI",0,176.2905731,"NOAA_USACE","Rock Cut",46.2648,-84.1912,9076024,176.912,0.621426900000017,177.082,0.791426900000005,176.747,0.456426900000025,176.928,0.637426900000008,4748.17359621734,86.4262040363069,7219.15185546875,1660.89440917969,-24.2544127859919,-14.6267269296257,1.69476802806132,0.297949343919754,-0.126712322235107
"963",663,-84.2418160000084,46.2118819997546,249944.068259551,5122698.99626425,"2018-08-08","08-08",8,2018,"GLRI",0,176.1933594,"NOAA_USACE","Rock Cut",46.2648,-84.1912,9076024,176.939,0.745640600000002,177.082,0.888640600000002,176.747,0.553640600000023,176.928,0.734640600000006,3020.53213315636,9.86924462200624,8664.1689453125,1986.27465820312,-18.7837771932435,-10.3390295494509,1.86984914863058,0.433831989765167,-0.470323383808136
"964",664,-84.2418269996163,46.211890995673,249943.260716091,5122700.0304343,"2018-08-08","08-08",8,2018,"GLRI",0,176.3101501,"NOAA_USACE","Rock Cut",46.2648,-84.1912,9076024,176.939,0.628849900000006,177.082,0.771849900000007,176.747,0.436849900000027,176.928,0.61784990000001,3019.59064589973,8.57881751118244,8664.1689453125,1986.27465820312,-18.7837771932435,-10.3390295494509,1.86984914863058,0.433831989765167,-0.470323383808136
"965",665,-84.2418479996854,46.2119129957882,249941.7409049,5122702.54095773,"2018-08-08","08-08",8,2018,"GLRI",0,176.4815826,"NOAA_USACE","Rock Cut",46.2648,-84.1912,9076024,176.939,0.457417399999997,177.082,0.600417399999998,176.747,0.265417400000018,176.928,0.446417400000001,3017.74273661455,5.858158289596,8664.1689453125,1986.27465820312,-18.7837771932435,-10.3390295494509,1.86984914863058,0.433831989765167,-0.470323383808136
"966",692,-84.2441710006911,46.215472002531,249778.74611637,5123105.28855813,"2018-08-08","08-08",8,2018,"GLRI",0,176.4529266,"NOAA_USACE","Rock Cut",46.2648,-84.1912,9076024,176.939,0.486073399999981,177.082,0.629073399999982,176.747,0.294073400000002,176.928,0.475073399999985,2826.73309007615,100.687692134745,5337.03662109375,1214.8359375,-17.2268259486834,-6.97153524965835,2.67644517032273,0.456657737493515,-0.39965096116066
"967",701,-84.2450289997885,46.2158119966263,249714.118258174,5123145.77144913,"2018-08-08","08-08",8,2018,"GLRI",0,176.7359161,"NOAA_USACE","Rock Cut",46.2648,-84.1912,9076024,176.939,0.203083899999996,177.082,0.346083899999996,176.747,0.011083900000017,176.928,0.1920839,2762.29120948005,47.7272500850226,5207.79833984375,1189.40710449219,-15.8461673545764,-7.1277314399526,2.23693101776798,0.460258781909943,-0.361005336046219
"968",706,-84.2454710003863,46.2159189961648,249680.515392228,5123159.05496013,"2018-08-08","08-08",8,2018,"GLRI",0,176.8886108,"NOAA_USACE","Rock Cut",46.2648,-84.1912,9076024,176.939,0.050389199999984,177.082,0.193389199999984,176.747,-0.141610799999995,176.928,0.039389199999988,2728.88331625243,59.7578673725972,5206.4912109375,1190.4326171875,-14.8086323065194,-7.34200841663312,2.1070608420245,0.52917343378067,-0.40233838558197
"969",707,-84.2459349993007,46.2159490029441,249644.865790126,5123163.85395274,"2018-08-08","08-08",8,2018,"GLRI",0,176.8106232,"NOAA_USACE","Rock Cut",46.2648,-84.1912,9076024,176.939,0.128376799999984,177.082,0.271376799999985,176.747,-0.063623199999995,176.928,0.117376799999988,2693.32548415303,28.7846856644987,5180.61376953125,1192.99523925781,-16.1551812466179,-7.37034386604075,2.08644801779635,0.412483036518097,-0.359204918146133
"970",728,-84.2475410005167,46.2169319988128,249525.476326207,5123278.14112181,"2018-08-08","08-08",8,2018,"GLRI",0,176.8116455,"USGS","Rock Cut",46.2648,-84.1912,9076024,176.939,0.127354499999996,177.082,0.270354499999996,176.747,-0.064645499999983,176.928,0.1163545,2578.7555426489,115.69982308966,4377.666015625,1014.92401123047,-17.2508849700643,-6.82352342143095,2.80993911675459,0.474831342697144,-0.398373991250992
"971",741,-84.2488580009959,46.2176309977724,249427.086740952,5123359.96423093,"2018-08-08","08-08",8,2018,"GLRI",0,176.799057,"USGS","Rock Cut",46.2648,-84.1912,9076024,176.939,0.139942999999988,177.082,0.282942999999989,176.747,-0.052056999999991,176.928,0.128942999999992,2487.36846309072,243.655515833876,2781.93798828125,665.385314941406,-18.4880326543373,-9.12303332735332,2.26821947873948,0.554847538471222,-0.44418740272522
"972",745,-84.2501960006449,46.2182859965016,249326.879855508,5123436.96684149,"2018-08-08","08-08",8,2018,"GLRI",0,176.828476,"USGS","Rock Cut",46.2648,-84.1912,9076024,176.939,0.110523999999998,177.082,0.253523999999999,176.747,-0.081475999999981,176.928,0.099524000000002,2396.87123504941,369.995256178789,2113.79907226562,523.448303222656,-19.0872575698695,-8.66827756128033,2.39529733702388,0.624027669429779,-0.468354433774948
"973",1434,-84.2532430008637,46.2062009967786,249036.792971741,5122103.91953358,"2018-08-08","08-08",8,2018,"GLRI",0,176.9345093,"NOAA_USACE","Rock Cut",46.2648,-84.1912,9076024,176.939,0.004490699999991,177.082,0.147490699999992,176.747,-0.187509299999988,176.928,-0.006509300000005,2316.07845499146,48.7540498210404,0,0,-15.8063721857196,-10.6026875995504,1.58946299863301,0.714637756347656,-0.599914789199829
"974",1436,-84.2532860001488,46.2062949966168,249033.904559697,5122114.49933618,"2018-08-08","08-08",8,2018,"GLRI",0,177.062973,"NOAA_USACE","Rock Cut",46.2648,-84.1912,9076024,176.939,-0.123973000000007,177.082,0.019026999999994,176.747,-0.315972999999985,176.928,-0.134973000000002,2308.8844945967,56.3656165974092,0,0,-16.7072733719242,-9.88337523055064,1.76289784693077,0.716972053050995,-0.603672862052917
"975",1459,-84.2515090000403,46.2189660026789,249228.717480306,5123516.6705308,"2018-08-08","08-08",8,2018,"GLRI",0,176.9807892,"USGS","Rock Cut",46.2648,-84.1912,9076024,176.939,-0.041789200000011,177.082,0.10121079999999,176.747,-0.23378919999999,176.928,-0.052789200000007,2312.22893378347,496.43841384208,1509.087,396.7842,-17.0468303667256,-10.1264236731069,1.67240477083515,0.704011857509613,-0.598255395889282
"976",721,-84.2429810006726,46.2165829962084,249875.575478204,5123224.96891352,"2018-08-09","08-09",8,2018,"GLRI",0,176.6644135,"NOAA_USACE","Rock Cut",46.2648,-84.1912,9076024,176.942,0.277586500000012,177.082,0.417586499999999,176.747,0.082586500000019,176.928,0.263586500000002,2925.7011669268,14.0437545803862,5330.77734375,1189.06860351562,-15.5333841126041,-6.70196464805831,2.21452792186926,0.460438519716263,-0.346733659505844
"977",722,-84.2429530002807,46.2166439999207,249878.012250978,5123231.65830943,"2018-08-09","08-09",8,2018,"GLRI",0,176.7580719,"NOAA_USACE","Rock Cut",46.2648,-84.1912,9076024,176.942,0.183928100000003,177.082,0.323928099999989,176.747,-0.01107189999999,176.928,0.169928099999993,2928.39990396446,13.9852880064719,5330.77734375,1189.06860351562,-16.3920080533264,-7.21165677003992,1.97812194777622,0.453569501638412,-0.349816858768463
"978",730,-84.2427469997742,46.2170070022714,249895.549633671,5123271.33930319,"2018-08-09","08-09",8,2018,"GLRI",0,176.6555328,"NOAA_USACE","Rock Cut",46.2648,-84.1912,9076024,176.942,0.286467200000004,177.082,0.42646719999999,176.747,0.091467200000011,176.928,0.272467199999994,2947.78982484445,36.9219257084836,6059.9287109375,1350.57202148438,-16.6222960011319,-8.08779895142893,2.04020293560502,0.584880173206329,-0.408767342567444
"979",734,-84.2426180001206,46.2171739964828,249906.257491499,5123289.48602149,"2018-08-09","08-09",8,2018,"GLRI",0,176.8564606,"NOAA_USACE","Rock Cut",46.2648,-84.1912,9076024,176.942,0.085539400000016,177.082,0.225539400000002,176.747,-0.109460599999977,176.928,0.071539400000006,2959.50982742689,57.9802989855166,6179.841796875,1378.80383300781,-16.2233329412869,-8.02803142624426,2.29241139154438,0.599863648414612,-0.466474831104279
"980",738,-84.2424109995679,46.2175180006553,249923.785359674,5123327.05316423,"2018-08-09","08-09",8,2018,"GLRI",0,176.7102661,"NOAA_USACE","Rock Cut",46.2648,-84.1912,9076024,176.942,0.231733899999995,177.082,0.371733899999981,176.747,0.036733900000001,176.928,0.217733899999985,2979.47154876658,99.376786013774,6394.525390625,1431.07788085938,-17.0579074001652,-9.00009055760275,1.98513555568773,0.611150801181793,-0.42340499162674
"981",743,-84.2422779997299,46.2176919996861,249934.833389065,5123345.96557001,"2018-08-09","08-09",8,2018,"GLRI",0,176.6760406,"NOAA_USACE","Rock Cut",46.2648,-84.1912,9076024,176.942,0.265959400000014,177.082,0.4059594,176.747,0.070959400000021,176.928,0.251959400000004,2991.90518237863,121.255844839014,6594.09130859375,1478.5224609375,-16.9074236380379,-8.93004111403209,1.99181348149332,0.577754139900208,-0.465708673000336
"982",290,-84.1853739998102,46.1738010036135,254127.578205765,5118291.60369223,"2018-08-14","08-14",8,2018,"GLRI",0,176.5370178,"NOAA_USACE","Rock Cut",46.2648,-84.1912,9076024,176.926,0.388982199999987,177.082,0.544982199999993,176.747,0.209982200000013,176.928,0.390982199999996,8644.82914355295,73.9632725264756,3272.60009765625,887.681457519531,-18.0905985592117,-8.37317308705427,2.07860286757166,0.284403681755066,-0.246433153748512
"983",305,-84.1853059993723,46.1745720031955,254136.266059488,5118377.05359922,"2018-08-14","08-14",8,2018,"GLRI",0,176.3685608,"NOAA_USACE","Rock Cut",46.2648,-84.1912,9076024,176.926,0.557439199999976,177.082,0.713439199999982,176.747,0.378439200000003,176.928,0.559439199999986,8604.71830736494,58.5795253431252,3931.33081054688,1033.95178222656,-27.2711574261342,-14.3358237456068,1.94315239725433,-0.201570138335228,0.381727159023285
"984",289,-84.1587759999124,46.1737880030139,256180.480904495,5118208.07691223,"2018-08-15","08-15",8,2018,"GLRI",0,177.1271057,"NOAA_USACE","Rock Cut",46.2648,-84.1912,9076024,176.909,-0.218105699999995,177.082,-0.045105699999993,176.747,-0.380105699999973,176.928,-0.19910569999999,10450.8993512771,87.921594649725,4848.05029296875,1205.14599609375,-16.66939678707,-12.8786136720043,1.2523163486381,0.546103596687317,-0.430051654577255
"985",292,-84.1588790001657,46.1739219993009,256173.123604706,5118223.28089626,"2018-08-15","08-15",8,2018,"GLRI",0,176.8739471,"NOAA_USACE","Rock Cut",46.2648,-84.1912,9076024,176.909,0.035052899999982,177.082,0.208052899999984,176.747,-0.126947099999995,176.928,0.054052899999988,10437.2719160605,71.5337030474044,4870.3955078125,1215.66369628906,-15.6533986195384,-11.221946045948,1.39260833032149,0.432547241449356,-0.370173305273056
"986",295,-84.1590029995887,46.1740459969253,256164.101303129,5118237.43854106,"2018-08-15","08-15",8,2018,"GLRI",0,176.8091736,"NOAA_USACE","Rock Cut",46.2648,-84.1912,9076024,176.909,0.099826399999984,177.082,0.272826399999985,176.747,-0.062173599999994,176.928,0.118826399999989,10422.6717340796,58.4062637222705,5148.4970703125,1272.82153320312,-16.0935118703133,-8.80584532427737,1.75047778987489,0.443981945514679,-0.301956474781036
